time	I(R1)	I(R4)
4.865630976938671e-004	6.586050e-004	1.122878e-004
4.948575565560516e-004	3.715307e-004	4.192676e-005
5.016185312392221e-004	4.157782e-005	-2.023721e-005
5.084268129126371e-004	-3.022562e-004	-8.144909e-005
5.171571481338791e-004	-7.036385e-004	-1.517730e-004
5.289489290653974e-004	-1.154915e-003	-2.293820e-004
5.366684063358263e-004	-1.376193e-003	-2.666724e-004
5.410482650673280e-004	-1.460553e-003	-2.804448e-004
5.443002398451411e-004	-1.499568e-003	-2.864462e-004
5.478054731964801e-004	-1.519714e-003	-2.890201e-004
5.521832429899742e-004	-1.517132e-003	-2.873443e-004
5.565539397107383e-004	-1.480251e-003	-2.797055e-004
5.636428669322690e-004	-1.346165e-003	-2.547102e-004
5.749548839037704e-004	-9.963776e-004	-1.924454e-004
5.875424371053462e-004	-4.697502e-004	-1.010294e-004
5.967557632037660e-004	-1.736896e-005	-2.367639e-005
6.051868019302214e-004	3.908392e-004	4.987418e-005
6.137659424962221e-004	6.797590e-004	1.216070e-004
6.261200916020626e-004	8.762627e-004	2.162207e-004
6.336324862313714e-004	9.384775e-004	2.660625e-004
6.388463655489654e-004	9.700718e-004	2.940789e-004
6.426555011111577e-004	9.875245e-004	3.100565e-004
6.457996037138996e-004	9.979826e-004	3.198663e-004
6.489890319153532e-004	1.004769e-003	3.264344e-004
6.526241351098005e-004	1.007595e-003	3.295451e-004
6.572710608477164e-004	1.002626e-003	3.258720e-004
6.647999763550209e-004	9.732578e-004	3.015620e-004
6.767676273973938e-004	8.722052e-004	2.268003e-004
6.889655946266778e-004	6.323351e-004	1.161084e-004
6.970621491773850e-004	3.181550e-004	2.747903e-005
7.040711596515253e-004	-3.512756e-005	-5.310254e-005
7.110959315355601e-004	-3.814776e-004	-1.297713e-004
7.215277362773692e-004	-8.318099e-004	-2.277231e-004
7.334458195830145e-004	-1.242999e-003	-3.154679e-004
7.387125931269714e-004	-1.371956e-003	-3.423713e-004
7.425561870110255e-004	-1.432321e-003	-3.544865e-004
7.456760437874429e-004	-1.462189e-003	-3.600498e-004
7.489614869254649e-004	-1.475109e-003	-3.617986e-004
7.526138881792163e-004	-1.467495e-003	-3.589107e-004
7.572543973615620e-004	-1.421996e-003	-3.474737e-004
7.647731142421185e-004	-1.269683e-003	-3.123251e-004
7.763759017278442e-004	-8.938195e-004	-2.291690e-004
7.892134711131117e-004	-3.409309e-004	-1.096736e-004
7.983934717518452e-004	1.153227e-004	-1.240885e-005
8.068412694070683e-004	5.068490e-004	7.940813e-005
8.153682501851869e-004	7.594154e-004	1.663198e-004
8.290987434942140e-004	9.560247e-004	2.906155e-004
8.356562250812881e-004	1.013217e-003	3.396585e-004
8.403088563086779e-004	1.042375e-003	3.663019e-004
8.437459138159874e-004	1.058107e-003	3.809769e-004
8.471354647846546e-004	1.068252e-003	3.906413e-004
8.513491809937145e-004	1.074190e-003	3.965954e-004
8.551966426084620e-004	1.072028e-003	3.951275e-004
8.614473044691031e-004	1.051046e-003	3.770342e-004
8.714858195138525e-004	9.787036e-004	3.157432e-004
8.837031246878516e-004	7.992488e-004	1.998655e-004
8.935966165682526e-004	5.060664e-004	7.979674e-005
9.011541092799588e-004	1.626369e-004	-2.141898e-005
9.090314449945893e-004	-2.351997e-004	-1.257818e-004
9.171145683894177e-004	-6.050671e-004	-2.213662e-004
9.295497702829253e-004	-1.075345e-003	-3.407791e-004
9.372727228408358e-004	-1.292408e-003	-3.949523e-004
9.414920806211788e-004	-1.370565e-003	-4.139298e-004
9.446338651704570e-004	-1.406059e-003	-4.220963e-004
9.482102263164570e-004	-1.424715e-003	-4.257055e-004
9.523341818343965e-004	-1.420410e-003	-4.231709e-004
9.567994774736401e-004	-1.380629e-003	-4.114327e-004
9.640392988216857e-004	-1.240429e-003	-3.734659e-004
9.754117026064225e-004	-8.832728e-004	-2.805231e-004
9.880620140463249e-004	-3.489477e-004	-1.444891e-004
9.972697338826578e-004	1.049174e-004	-3.040975e-005
1.005722450093677e-003	5.017673e-004	7.806712e-005
1.014289585532095e-003	7.729739e-004	1.822110e-004
1.026806030164956e-003	9.794402e-004	3.173675e-004
1.034808513228986e-003	1.061284e-003	3.886628e-004
1.039693582276523e-003	1.097231e-003	4.217686e-004
1.043286164579593e-003	1.116131e-003	4.395278e-004
1.046582298619329e-003	1.127923e-003	4.507659e-004
1.049582748916344e-003	1.133934e-003	4.566410e-004
1.052844907996292e-003	1.134649e-003	4.576507e-004
1.057630037599494e-003	1.124234e-003	4.485589e-004
1.065378353212200e-003	1.079739e-003	4.090471e-004
1.077393214215322e-003	9.483604e-004	3.010699e-004
1.089887445953747e-003	6.775811e-004	1.447770e-004
1.098223009293345e-003	3.506741e-004	2.182643e-005
1.105599366762138e-003	-1.784518e-005	-9.106028e-005
1.113022983916187e-003	-3.772073e-004	-1.973367e-004
1.123907909428755e-003	-8.256480e-004	-3.278163e-004
1.136181427030321e-003	-1.215478e-003	-4.392753e-004
1.140691891303245e-003	-1.312077e-003	-4.663349e-004
1.144032830098712e-003	-1.354119e-003	-4.776482e-004
1.147481856452775e-003	-1.375498e-003	-4.827852e-004
1.152062402896570e-003	-1.374581e-003	-4.809634e-004
1.156357342375321e-003	-1.340073e-003	-4.694496e-004
1.163325275767217e-003	-1.211303e-003	-4.300142e-004
1.174455383345029e-003	-8.728580e-004	-3.301630e-004
1.186925384845864e-003	-3.568738e-004	-1.810092e-004
1.196162635278546e-003	9.415791e-005	-5.216606e-005
1.204622386541075e-003	4.946743e-004	7.130266e-005
1.213229557978621e-003	7.814073e-004	1.915629e-004
1.224876198054702e-003	9.955233e-004	3.363312e-004
1.234314094246635e-003	1.105072e-003	4.330968e-004
1.239336480718457e-003	1.147112e-003	4.720524e-004
1.243019992048165e-003	1.168752e-003	4.924864e-004
1.246252839851064e-003	1.181531e-003	5.047104e-004
1.249415488168413e-003	1.188386e-003	5.114034e-004
1.252782727144038e-003	1.188967e-003	5.122566e-004
1.257528939922798e-003	1.177178e-003	5.017084e-004
1.265215526346326e-003	1.128374e-003	4.575537e-004
1.277165474940768e-003	9.890072e-004	3.381940e-004
1.289688792197457e-003	7.173028e-004	1.648995e-004
1.298180570660523e-003	3.927831e-004	2.637355e-005
1.305689978551717e-003	2.287842e-005	-1.008749e-004
1.313270636346919e-003	-3.437303e-004	-2.211415e-004
1.323988188443594e-003	-7.836687e-004	-3.632875e-004
1.336391241897766e-003	-1.175116e-003	-4.877247e-004
1.340845293533188e-003	-1.269616e-003	-5.172302e-004
1.344147883539332e-003	-1.310396e-003	-5.295196e-004
1.347621003185780e-003	-1.331307e-003	-5.352114e-004
1.352114379771620e-003	-1.329727e-003	-5.332165e-004
1.356441907017340e-003	-1.294277e-003	-5.203332e-004
1.363461903678447e-003	-1.163509e-003	-4.762591e-004
1.374602180328841e-003	-8.230080e-004	-3.653204e-004
1.387088160667793e-003	-3.047465e-004	-1.995859e-004
1.396325077588288e-003	1.466500e-004	-5.670264e-005
1.404825988063315e-003	5.423201e-004	8.083400e-005
1.413431308620720e-003	8.186781e-004	2.138433e-004
1.425226022035866e-003	1.035655e-003	3.749339e-004
1.434790395870590e-003	1.153738e-003	4.814391e-004
1.439680473640864e-003	1.197037e-003	5.219713e-004
1.443276385038157e-003	1.219011e-003	5.428655e-004
1.446570558087546e-003	1.232324e-003	5.556659e-004
1.449583209731396e-003	1.238730e-003	5.619468e-004
1.452845079297555e-003	1.238652e-003	5.621437e-004
1.457630316102896e-003	1.224881e-003	5.495999e-004
1.465378801701010e-003	1.170476e-003	4.997186e-004
1.477321088162774e-003	1.020419e-003	3.680929e-004
1.489922096989631e-003	7.407051e-004	1.771630e-004
1.498533925898667e-003	4.147921e-004	2.398892e-005
1.506147690952335e-003	4.324133e-005	-1.163292e-004
1.513842170560992e-003	-3.267515e-004	-2.486143e-004
1.524618073645456e-003	-7.685291e-004	-4.044617e-004
1.535479799757992e-003	-1.113413e-003	-5.245029e-004
1.540180499661496e-003	-1.215932e-003	-5.596352e-004
1.543649885761009e-003	-1.262473e-003	-5.751350e-004
1.547019729383640e-003	-1.287047e-003	-5.827838e-004
1.550777472292167e-003	-1.292859e-003	-5.836057e-004
1.554265923970224e-003	-1.275041e-003	-5.761539e-004
1.559938266682832e-003	-1.196292e-003	-5.466970e-004
1.569081705212244e-003	-9.681223e-004	-4.647748e-004
1.581097393316789e-003	-5.277040e-004	-3.102582e-004
1.592127650318097e-003	-2.092745e-005	-1.348214e-004
1.600866202769433e-003	3.998495e-004	1.758317e-005
1.609989327982779e-003	7.524408e-004	1.763025e-004
1.619204100613830e-003	9.692931e-004	3.204852e-004
1.633428661827038e-003	1.176861e-003	5.059332e-004
1.638700307100226e-003	1.232471e-003	5.578735e-004
1.642547069454140e-003	1.259751e-003	5.838803e-004
1.645664698911760e-003	1.274639e-003	5.982001e-004
1.648958958395864e-003	1.283220e-003	6.065827e-004
1.652612947524080e-003	1.284120e-003	6.077169e-004
1.657252867666292e-003	1.270878e-003	5.955478e-004
1.664770648258621e-003	1.216411e-003	5.450821e-004
1.676555713369733e-003	1.064757e-003	4.086763e-004
1.689061310831514e-003	7.959591e-004	2.082382e-004
1.697847742806260e-003	4.817152e-004	4.144108e-005
1.705567989496417e-003	1.139583e-004	-1.116417e-004
1.713416193303848e-003	-2.662807e-004	-2.581149e-004
1.723715302049485e-003	-6.899380e-004	-4.192515e-004
1.736310496468044e-003	-1.088970e-003	-5.690416e-004
1.740786232516965e-003	-1.184735e-003	-6.045701e-004
1.744103577362362e-003	-1.226079e-003	-6.195700e-004
1.747567402645522e-003	-1.247255e-003	-6.267585e-004
1.752094361294359e-003	-1.246036e-003	-6.250885e-004
1.756409338036913e-003	-1.211055e-003	-6.106799e-004
1.763409286541200e-003	-1.081464e-003	-5.602316e-004
1.774446913769350e-003	-7.457613e-004	-4.330020e-004
1.786896011505279e-003	-2.308221e-004	-2.407453e-004
1.796147856358326e-003	2.179350e-004	-7.356732e-005
1.804745029456093e-003	6.056096e-004	8.953916e-005
1.813391453924257e-003	8.719871e-004	2.465755e-004
1.825087451956789e-003	1.095504e-003	4.332213e-004
1.835137435107264e-003	1.235179e-003	5.625390e-004
1.839931871825095e-003	1.282747e-003	6.076948e-004
1.843464052205378e-003	1.306444e-003	6.304417e-004
1.846796048614704e-003	1.320575e-003	6.441245e-004
1.850380319479766e-003	1.327537e-003	6.510137e-004
1.853619275570966e-003	1.325256e-003	6.490754e-004
1.858888436677594e-003	1.302881e-003	6.282086e-004
1.867400910667462e-003	1.225689e-003	5.562639e-004
1.879450272696812e-003	1.040568e-003	3.913149e-004
1.892617446412680e-003	7.065578e-004	1.524691e-004
1.901319434386304e-003	3.572638e-004	-2.698418e-005
1.909424336804004e-003	-3.873114e-005	-1.954706e-004
1.917662769457383e-003	-4.146592e-004	-3.490943e-004
1.929571401756093e-003	-8.633058e-004	-5.304764e-004
1.937143991114265e-003	-1.075892e-003	-6.157220e-004
1.941397395656186e-003	-1.155340e-003	-6.472293e-004
1.944562633745421e-003	-1.191734e-003	-6.613330e-004
1.948123717635450e-003	-1.210896e-003	-6.682674e-004
1.952301938043472e-003	-1.207154e-003	-6.657137e-004
1.956747028009621e-003	-1.168228e-003	-6.489000e-004
1.963954637659978e-003	-1.030224e-003	-5.920109e-004
1.975104337454024e-003	-6.833014e-004	-4.524217e-004
1.987678577850622e-003	-1.556731e-004	-2.430105e-004
1.996924237607320e-003	2.886737e-004	-6.403898e-005
2.005604362052415e-003	6.626190e-004	1.114419e-004
2.014314662463896e-003	9.161697e-004	2.785867e-004
2.026353304054917e-003	1.144159e-003	4.794463e-004
2.035841944220236e-003	1.278503e-003	6.053073e-004
2.040444145233807e-003	1.324526e-003	6.492870e-004
2.043847193190918e-003	1.347242e-003	6.712059e-004
2.047257638025476e-003	1.360791e-003	6.843950e-004
2.051500018664421e-003	1.366302e-003	6.899519e-004
2.055442159392796e-003	1.358560e-003	6.828174e-004
2.061844934577520e-003	1.317516e-003	6.441873e-004
2.072116750059467e-003	1.194521e-003	5.294445e-004
2.084388155096407e-003	9.684091e-004	3.286965e-004
2.094325978953997e-003	6.831059e-004	1.264769e-004
2.102407623483622e-003	3.410513e-004	-5.276710e-005
2.110918326431451e-003	-7.408432e-005	-2.377360e-004
2.119573698203160e-003	-4.569617e-004	-4.027176e-004
2.132025603887461e-003	-9.039143e-004	-5.931809e-004
2.137892924500205e-003	-1.057556e-003	-6.581550e-004
2.141949310422850e-003	-1.127065e-003	-6.872238e-004
2.144978244200902e-003	-1.159246e-003	-7.003529e-004
2.148629137463439e-003	-1.176472e-003	-7.068363e-004
2.152490209560369e-003	-1.170828e-003	-7.034196e-004
2.157053258849220e-003	-1.128194e-003	-6.840603e-004
2.164448775166881e-003	-9.823430e-004	-6.206306e-004
2.175718780575571e-003	-6.245379e-004	-4.686483e-004
2.188408791891781e-003	-8.527928e-005	-2.426323e-004
2.197658963265338e-003	3.524899e-004	-5.237189e-005
2.206417671772236e-003	7.110976e-004	1.347642e-004
2.215213856076123e-003	9.563977e-004	3.116137e-004
2.227480469639757e-003	1.190378e-003	5.238120e-004
2.236423822449052e-003	1.318754e-003	6.451805e-004
2.240869133476351e-003	1.363353e-003	6.880233e-004
2.244165771133906e-003	1.385192e-003	7.091596e-004
2.247642648885306e-003	1.398267e-003	7.219255e-004
2.252122462699825e-003	1.402002e-003	7.257872e-004
2.256455057356092e-003	1.389728e-003	7.142820e-004
2.263483147646275e-003	1.334626e-003	6.621353e-004
2.274703783138580e-003	1.178966e-003	5.166013e-004
2.287102242868716e-003	9.222834e-004	2.903820e-004
2.296413042205532e-003	6.298336e-004	8.548567e-005
2.304405834247156e-003	2.772056e-004	-1.014337e-004
2.312657318780547e-003	-1.222178e-004	-2.861495e-004
2.322193170337471e-003	-5.256570e-004	-4.682807e-004
2.334798610500549e-003	-9.449383e-004	-6.555041e-004
2.339686417039194e-003	-1.058445e-003	-7.058096e-004
2.343280818957667e-003	-1.109652e-003	-7.282263e-004
2.346575880957353e-003	-1.137196e-003	-7.399297e-004
2.349582592485503e-003	-1.146224e-003	-7.432935e-004
2.352844849845400e-003	-1.136852e-003	-7.382890e-004
2.357629943057148e-003	-1.086826e-003	-7.147511e-004
2.365378200965561e-003	-9.256653e-004	-6.415586e-004
2.376865738946769e-003	-5.475456e-004	-4.734719e-004
2.389763905348696e-003	1.273250e-005	-2.273473e-004
2.399046807325981e-003	4.418814e-004	-2.520672e-005
2.407921630861581e-003	7.774751e-004	1.734551e-004
2.416834222277467e-003	1.009739e-003	3.582150e-004
2.429519497188258e-003	1.249688e-003	5.808677e-004
2.437331263763221e-003	1.360397e-003	6.863734e-004
2.441535164017062e-003	1.401418e-003	7.259490e-004
2.444666286449333e-003	1.421389e-003	7.453447e-004
2.448249617143235e-003	1.433927e-003	7.576323e-004
2.452348860933948e-003	1.435947e-003	7.598210e-004
2.456823354780329e-003	1.420971e-003	7.456779e-004
2.464077836504400e-003	1.358658e-003	6.864606e-004
2.475637648410723e-003	1.186348e-003	5.246671e-004
2.488078770040652e-003	9.145861e-004	2.830423e-004
2.497263420418573e-003	6.183184e-004	7.020590e-005
2.505273856906721e-003	2.638089e-004	-1.252886e-004
2.513507618299191e-003	-1.306738e-004	-3.158654e-004
2.523397966637179e-003	-5.396969e-004	-5.086993e-004
2.536059749310432e-003	-9.443916e-004	-6.976036e-004
2.540603028084662e-003	-1.043306e-003	-7.434965e-004
2.543966219488751e-003	-1.086386e-003	-7.632790e-004
2.547401360008737e-003	-1.108338e-003	-7.730068e-004
2.552032320568947e-003	-1.108229e-003	-7.720781e-004
2.556308397848640e-003	-1.074644e-003	-7.555369e-004
2.563246185117656e-003	-9.481767e-004	-6.955706e-004
2.574147521953931e-003	-6.203073e-004	-5.431691e-004
2.586531545542412e-003	-1.118652e-004	-3.095080e-004
2.595852027849846e-003	3.220229e-004	-1.023793e-004
2.604609569254922e-003	6.839097e-004	1.032463e-004
2.613462013562495e-003	9.473694e-004	3.028989e-004
2.624732900832899e-003	1.189064e-003	5.245260e-004
2.635392769506343e-003	1.364482e-003	6.913945e-004
2.640117240244816e-003	1.419653e-003	7.445933e-004
2.643602581520555e-003	1.446434e-003	7.706175e-004
2.646962754489132e-003	1.462163e-003	7.859973e-004
2.650676320368529e-003	1.469029e-003	7.928381e-004
2.654101233016325e-003	1.464043e-003	7.882203e-004
2.659670989927617e-003	1.431376e-003	7.570537e-004
2.668654397801651e-003	1.326843e-003	6.575371e-004
2.680751154507448e-003	1.104351e-003	4.501048e-004
2.692899906278894e-003	7.833277e-004	1.807931e-004
2.701650549405024e-003	4.526847e-004	-3.702370e-005
2.710033386389282e-003	6.064819e-005	-2.459423e-004
2.718550197850917e-003	-3.238823e-004	-4.355175e-004
2.730297979163443e-003	-7.599975e-004	-6.484489e-004
2.737258800215358e-003	-9.517667e-004	-7.415682e-004
2.741481836537330e-003	-1.029366e-003	-7.789902e-004
2.744626157141775e-003	-1.065277e-003	-7.960370e-004
2.748200862777320e-003	-1.084352e-003	-8.046824e-004
2.752330692234086e-003	-1.080529e-003	-8.019769e-004
2.756793801176494e-003	-1.041298e-003	-7.819899e-004
2.764030136995803e-003	-9.026772e-004	-7.137790e-004
2.775132568055963e-003	-5.572414e-004	-5.471086e-004
2.787706742699654e-003	-2.996010e-005	-2.954218e-004
2.797058045968538e-003	3.981745e-004	-7.737826e-005
2.805899325177382e-003	7.419934e-004	1.383668e-004
2.814833540832721e-003	9.950093e-004	3.449584e-004
2.826532921677251e-003	1.244348e-003	5.776463e-004
2.836201859527944e-003	1.401718e-003	7.282565e-004
2.840706820654769e-003	1.453045e-003	7.779184e-004
2.844044023663775e-003	1.477797e-003	8.020221e-004
2.847495388021923e-003	1.492160e-003	8.161052e-004
2.852067458778365e-003	1.496106e-003	8.201667e-004
2.856365568279352e-003	1.482226e-003	8.069750e-004
2.863338567286443e-003	1.421119e-003	7.484318e-004
2.874476304314183e-003	1.250526e-003	5.863179e-004
2.886881715745744e-003	9.758926e-004	3.331433e-004
2.896342493123050e-003	6.842795e-004	1.004185e-004
2.904516293541101e-003	3.439978e-004	-1.135401e-004
2.912987984008156e-003	-5.429192e-005	-3.259896e-004
2.922585506356870e-003	-4.583189e-004	-5.310838e-004
2.935049175541200e-003	-8.691690e-004	-7.377124e-004
2.939867875789359e-003	-9.796754e-004	-7.930105e-004
2.943416256747106e-003	-1.029380e-003	-8.176889e-004
2.946738581924668e-003	-1.056218e-003	-8.307187e-004
2.949913422384442e-003	-1.064925e-003	-8.345350e-004
2.952967820637570e-003	-1.055277e-003	-8.290703e-004
2.957829856788001e-003	-1.002786e-003	-8.017540e-004
2.965700038427713e-003	-8.366225e-004	-7.176021e-004
2.977221011991274e-003	-4.536372e-004	-5.271067e-004
2.990176719497652e-003	1.073029e-004	-2.482466e-004
2.999578902523079e-003	5.195526e-004	-1.791707e-005
3.009515762943726e-003	8.644495e-004	2.310513e-004
3.018474559448574e-003	1.093319e-003	4.353610e-004
3.031486691597101e-003	1.352328e-003	6.815049e-004
3.038221960238131e-003	1.451667e-003	7.772907e-004
3.042192579072429e-003	1.491052e-003	8.156624e-004
3.045223421314228e-003	1.510297e-003	8.345130e-004
3.048985627863871e-003	1.522642e-003	8.466884e-004
3.052622868804650e-003	1.522604e-003	8.468491e-004
3.057269001600452e-003	1.502721e-003	8.278420e-004
3.064796656844748e-003	1.427343e-003	7.555424e-004
3.076460613999627e-003	1.230157e-003	5.681867e-004
3.089090276697902e-003	9.281704e-004	2.912072e-004
3.098330114764263e-003	6.239837e-004	5.252472e-005
3.106464381261283e-003	2.724947e-004	-1.666681e-004
3.114791780727200e-003	-1.155655e-004	-3.769994e-004
3.125136288666191e-003	-5.362617e-004	-5.971219e-004
3.135595836449741e-003	-8.645699e-004	-7.678235e-004
3.140264903246671e-003	-9.656693e-004	-8.201633e-004
3.143713024206057e-003	-1.011861e-003	-8.438923e-004
3.147095814027970e-003	-1.035889e-003	-8.559625e-004
3.151300223253694e-003	-1.040272e-003	-8.576027e-004
3.155116950450707e-003	-1.016856e-003	-8.448362e-004
3.161318195919396e-003	-9.197367e-004	-7.938032e-004
3.171280721478556e-003	-6.499257e-004	-6.546182e-004
3.183323748267026e-003	-1.867558e-004	-4.183532e-004
3.193434109679517e-003	2.690701e-004	-1.769938e-004
3.202329823936874e-003	6.388128e-004	5.333763e-005
3.211456881632011e-003	9.307113e-004	2.863107e-004
3.221447788836089e-003	1.174058e-003	5.120437e-004
3.234114422073448e-003	1.415999e-003	7.437146e-004
3.239192639619680e-003	1.486078e-003	8.115752e-004
3.242912919292279e-003	1.519877e-003	8.445562e-004
3.246119735729332e-003	1.538705e-003	8.630090e-004
3.249179010609107e-003	1.547553e-003	8.717591e-004
3.252694796266077e-003	1.546295e-003	8.707193e-004
3.257385964839087e-003	1.524828e-003	8.501332e-004
3.264985171605467e-003	1.445465e-003	7.738352e-004
3.276690728179716e-003	1.240728e-003	5.787558e-004
3.289373029710806e-003	9.296505e-004	2.915799e-004
3.298628679133259e-003	6.227672e-004	4.566938e-005
3.306796224659518e-003	2.721438e-004	-1.800148e-004
3.315145313021013e-003	-1.137301e-004	-3.954407e-004
3.325628047056488e-003	-5.368880e-004	-6.226195e-004
3.335791995638510e-003	-8.523377e-004	-7.909435e-004
3.340407742593284e-003	-9.508248e-004	-8.432584e-004
3.343819935093653e-003	-9.958224e-004	-8.669580e-004
3.347224745703170e-003	-1.019325e-003	-8.790406e-004
3.351459410949607e-003	-1.022680e-003	-8.801420e-004
3.355376064663607e-003	-9.971936e-004	-8.658936e-004
3.361737909480384e-003	-8.940552e-004	-8.102819e-004
3.371947040513194e-003	-6.108452e-004	-6.603583e-004
3.384042372246052e-003	-1.390848e-004	-4.132453e-004
3.393844311857634e-003	3.007883e-004	-1.712364e-004
3.402703007306493e-003	6.612840e-004	6.479888e-005
3.411803714095483e-003	9.493777e-004	3.026986e-004
3.421947864124558e-003	1.198918e-003	5.361527e-004
3.434521383547144e-003	1.441148e-003	7.688118e-004
3.439486038496923e-003	1.509756e-003	8.353670e-004
3.443131407148721e-003	1.542564e-003	8.674170e-004
3.446391308774206e-003	1.561070e-003	8.855748e-004
3.449661473539296e-003	1.569723e-003	8.941510e-004
3.452874171978070e-003	1.567479e-003	8.921282e-004
3.457677614537418e-003	1.543212e-003	8.687932e-004
3.465454963596681e-003	1.457393e-003	7.861428e-004
3.477260973882398e-003	1.241939e-003	5.805058e-004
3.490053682263000e-003	9.176653e-004	2.804356e-004
3.499299126662203e-003	6.051463e-004	2.795946e-005
3.507482262197023e-003	2.523770e-004	-2.029306e-004
3.515815492404865e-003	-1.295069e-004	-4.207265e-004
3.526566931583734e-003	-5.569949e-004	-6.553886e-004
3.536134668271082e-003	-8.474651e-004	-8.139405e-004
3.540657733963863e-003	-9.412767e-004	-8.649096e-004
3.544007222938181e-003	-9.841768e-004	-8.880005e-004
3.547450905641688e-003	-1.006251e-003	-8.995619e-004
3.552050837482045e-003	-1.006276e-003	-8.987960e-004
3.556338525358973e-003	-9.727155e-004	-8.797664e-004
3.563294869999595e-003	-8.462145e-004	-8.102470e-004
3.574160266306665e-003	-5.199901e-004	-6.340641e-004
3.586543614259638e-003	-1.412515e-005	-3.625036e-004
3.595992874119605e-003	4.056722e-004	-1.179923e-004
3.604841725126494e-003	7.433883e-004	1.242167e-004
3.613874562280720e-003	1.013253e-003	3.612823e-004
3.624865077220077e-003	1.276520e-003	6.107255e-004
3.635592980407829e-003	1.475213e-003	8.025222e-004
3.640262824973987e-003	1.536205e-003	8.618755e-004
3.643711469231618e-003	1.565348e-003	8.903777e-004
3.647093939688707e-003	1.581899e-003	9.066475e-004
3.651297908911862e-003	1.587956e-003	9.127418e-004
3.655113183175835e-003	1.577717e-003	9.029630e-004
3.661312092092047e-003	1.526878e-003	8.538822e-004
3.671271022272901e-003	1.377725e-003	7.103696e-004
3.683511692842417e-003	1.106625e-003	4.530662e-004
3.693973205509023e-003	8.029330e-004	1.793829e-004
3.702489174684080e-003	4.822188e-004	-6.448558e-005
3.711530722177426e-003	7.388148e-005	-3.190497e-004
3.720406335012192e-003	-3.119194e-004	-5.377898e-004
3.732608943632552e-003	-7.438850e-004	-7.783580e-004
3.738115303163542e-003	-8.854940e-004	-8.569120e-004
3.742113671724949e-003	-9.528467e-004	-8.940859e-004
3.745125144634915e-003	-9.843383e-004	-9.112142e-004
3.748846354745630e-003	-1.001469e-003	-9.201076e-004
3.752571052758835e-003	-9.956454e-004	-9.161364e-004
3.757184736870286e-003	-9.519710e-004	-8.909781e-004
3.764660805756763e-003	-8.038983e-004	-8.080740e-004
3.775885307474124e-003	-4.466535e-004	-6.115406e-004
3.788596991757443e-003	8.558051e-005	-3.168475e-004
3.798062504950519e-003	4.964120e-004	-6.288752e-005
3.806955542509412e-003	8.183750e-004	1.851181e-004
3.815963790247063e-003	1.076177e-003	4.204752e-004
3.827625454048809e-003	1.346795e-003	6.789982e-004
3.836662155691666e-003	1.506369e-003	8.335006e-004
3.841043683555398e-003	1.559929e-003	8.857205e-004
3.844296799272803e-003	1.585457e-003	9.107165e-004
3.847801304827762e-003	1.600324e-003	9.253591e-004
3.852181687450808e-003	1.602779e-003	9.279518e-004
3.856551409093929e-003	1.585147e-003	9.109915e-004
3.863638779854158e-003	1.512744e-003	8.410129e-004
3.874948461052088e-003	1.315322e-003	6.513399e-004
3.887387716748836e-003	1.009106e-003	3.625746e-004
3.896802610488628e-003	7.093080e-004	1.014782e-004
3.905101261612384e-003	3.745286e-004	-1.419573e-004
3.913678814509926e-003	-1.683080e-005	-3.815777e-004
3.923587606787187e-003	-4.264809e-004	-6.153412e-004
3.935994308547399e-003	-8.237292e-004	-8.396810e-004
3.940555265972322e-003	-9.235686e-004	-8.958470e-004
3.943930429256548e-003	-9.674740e-004	-9.203934e-004
3.947358128150664e-003	-9.899996e-004	-9.326740e-004
3.952016160105854e-003	-9.906960e-004	-9.322912e-004
3.956282103992137e-003	-9.579381e-004	-9.130454e-004
3.963203692387411e-003	-8.331267e-004	-8.419307e-004
3.974030956951150e-003	-5.099025e-004	-6.608689e-004
3.986388096670780e-003	-8.187380e-006	-3.807595e-004
3.995854712425123e-003	4.091522e-004	-1.270540e-004
4.004689707481056e-003	7.463054e-004	1.237743e-004
4.013729640786445e-003	1.022138e-003	3.702082e-004
4.024570536868628e-003	1.290957e-003	6.258432e-004
4.035477773434481e-003	1.500573e-003	8.285223e-004
4.040179026351775e-003	1.564323e-003	8.906361e-004
4.043648783878543e-003	1.594699e-003	9.203783e-004
4.047018401955808e-003	1.612150e-003	9.375450e-004
4.050775115679270e-003	1.618915e-003	9.443141e-004
4.054262087094095e-003	1.611449e-003	9.372026e-004
4.059932040624326e-003	1.569644e-003	8.967891e-004
4.069071756215196e-003	1.440993e-003	7.726244e-004
4.081167018542865e-003	1.180396e-003	5.238766e-004
4.092901596061988e-003	8.451524e-004	2.157883e-004
4.101756831724127e-003	5.179721e-004	-4.331224e-005
4.111133853571414e-003	9.972687e-005	-3.165253e-004
4.119747788623024e-003	-2.761107e-004	-5.378643e-004
4.131979352265705e-003	-7.157892e-004	-7.904729e-004
4.137990267270805e-003	-8.736468e-004	-8.808573e-004
4.142021230322596e-003	-9.431266e-004	-9.204798e-004
4.145032473053305e-003	-9.752871e-004	-9.385888e-004
4.148695201695381e-003	-9.928735e-004	-9.481140e-004
4.152514801075379e-003	-9.876571e-004	-9.444390e-004
4.157093253941748e-003	-9.453078e-004	-9.193717e-004
4.164513282031042e-003	-7.999767e-004	-8.356111e-004
4.175679534437224e-003	-4.472971e-004	-6.357038e-004
4.188351251734229e-003	7.993563e-005	-3.343586e-004
4.197821722247488e-003	4.902753e-004	-7.298054e-005
