time	V(salida)	V(vi)
Step Information: C=100n  (Run: 1/5)
1.458446273124713e-003	1.227661e-001	1.285814e-001
1.477977523124713e-003	6.483538e-002	6.870576e-002
1.497508773124713e-003	6.027072e-003	7.796673e-003
1.517040023124713e-003	-5.275569e-002	-5.322968e-002
1.536571273124713e-003	-1.106123e-001	-1.134554e-001
1.556102523124713e-003	-1.666598e-001	-1.719747e-001
1.575633773124713e-003	-2.200483e-001	-2.279073e-001
1.595165023124713e-003	-2.699759e-001	-2.804119e-001
1.614696273124713e-003	-3.157029e-001	-3.286989e-001
1.634227523124713e-003	-3.565655e-001	-3.720420e-001
1.653758773124713e-003	-3.919860e-001	-4.097892e-001
1.673290023124713e-003	-4.214813e-001	-4.413728e-001
1.692821273124713e-003	-4.446658e-001	-4.663177e-001
1.712352523124713e-003	-4.612510e-001	-4.842488e-001
1.731883773124713e-003	-4.713629e-001	-4.952457e-001
1.747772846662119e-003	-4.744594e-001	-4.986664e-001
1.764172162704697e-003	-4.723305e-001	-4.964473e-001
1.783703412704697e-003	-4.634795e-001	-4.869926e-001
1.803234662704698e-003	-4.480844e-001	-4.705141e-001
1.822765912704698e-003	-4.260476e-001	-4.469586e-001
1.842297162704698e-003	-3.976418e-001	-4.166805e-001
1.861828412704698e-003	-3.632355e-001	-3.801350e-001
1.881359662704698e-003	-3.232948e-001	-3.378720e-001
1.900890912704698e-003	-2.783812e-001	-2.905271e-001
1.920422162704698e-003	-2.291440e-001	-2.388124e-001
1.939953412704698e-003	-1.763103e-001	-1.835057e-001
1.959484662704698e-003	-1.206721e-001	-1.254389e-001
1.979015912704698e-003	-6.307190e-002	-6.548546e-002
1.998547162704698e-003	-4.387849e-003	-4.546997e-003
2.018078412704698e-003	5.448141e-002	5.645985e-002
2.037609662704698e-003	1.126320e-001	1.166175e-001
2.057140912704698e-003	1.691698e-001	1.750211e-001
2.076672162704698e-003	2.232247e-001	2.307922e-001
2.096203412704698e-003	2.739646e-001	2.830920e-001
2.115734662704698e-003	3.206085e-001	3.311338e-001
2.135265912704698e-003	3.624384e-001	3.741951e-001
2.154797162704698e-003	3.988108e-001	4.116281e-001
2.174328412704698e-003	4.291661e-001	4.428699e-001
2.193859662704698e-003	4.530374e-001	4.674504e-001
2.213390912704698e-003	4.700579e-001	4.850001e-001
2.232922162704698e-003	4.802457e-001	4.955419e-001
2.249463626319243e-003	4.832919e-001	4.987463e-001
2.264800639204296e-003	4.809017e-001	4.963704e-001
2.284331889204296e-003	4.712579e-001	4.865754e-001
2.303863139204296e-003	4.548759e-001	4.698647e-001
2.323394389204296e-003	4.316149e-001	4.460869e-001
2.342925639204296e-003	4.018324e-001	4.155994e-001
2.362456889204296e-003	3.659863e-001	3.788610e-001
2.381988139204296e-003	3.246281e-001	3.364241e-001
2.401519389204296e-003	2.783941e-001	2.889271e-001
2.421050639204296e-003	2.279959e-001	2.370843e-001
2.440581889204296e-003	1.742092e-001	1.816756e-001
2.460113139204296e-003	1.178620e-001	1.235344e-001
2.479644389204296e-003	5.982137e-002	6.353503e-002
2.499175639204296e-003	9.799564e-004	2.580055e-003
2.518706889204297e-003	-5.775873e-002	-5.841372e-002
2.538238139204297e-003	-1.154950e-001	-1.185289e-001
2.557769389204297e-003	-1.713481e-001	-1.768613e-001
2.577300639204297e-003	-2.244717e-001	-2.325335e-001
2.596831889204297e-003	-2.740686e-001	-2.847082e-001
2.616363139204297e-003	-3.194053e-001	-3.326007e-001
2.635894389204297e-003	-3.598246e-001	-3.754905e-001
2.655425639204297e-003	-3.947569e-001	-4.127326e-001
2.674956889204297e-003	-4.237271e-001	-4.437668e-001
2.694488139204297e-003	-4.463583e-001	-4.681263e-001
2.714019389204297e-003	-4.623698e-001	-4.854448e-001
2.733550639204297e-003	-4.718027e-001	-4.957109e-001
2.750486926288185e-003	-4.745125e-001	-4.987195e-001
2.765792870620860e-003	-4.719946e-001	-4.960752e-001
2.785324120620860e-003	-4.624754e-001	-4.859012e-001
2.804855370620860e-003	-4.465213e-001	-4.688246e-001
2.824386620620860e-003	-4.239445e-001	-4.446963e-001
2.843917870620860e-003	-3.950255e-001	-4.138794e-001
2.863449120620860e-003	-3.601409e-001	-3.768374e-001
2.882980370620860e-003	-3.197650e-001	-3.341274e-001
2.902511620620860e-003	-2.744668e-001	-2.863918e-001
2.922042870620860e-003	-2.249026e-001	-2.343486e-001
2.941574120620860e-003	-1.718053e-001	-1.787806e-001
2.961105370620860e-003	-1.159717e-001	-1.205235e-001
2.980636620620860e-003	-5.824777e-002	-6.045371e-002
3.000167870620860e-003	4.859794e-004	5.253986e-004
3.019699120620860e-003	5.932994e-002	6.149660e-002
3.039230370620860e-003	1.173805e-001	1.215428e-001
3.058761620620860e-003	1.737449e-001	1.797610e-001
3.078292870620860e-003	2.275557e-001	2.352753e-001
3.097824120620860e-003	2.779847e-001	2.872509e-001
3.117355370620860e-003	3.242554e-001	3.349060e-001
3.136886620620860e-003	3.656559e-001	3.775238e-001
3.156417870620861e-003	4.015490e-001	4.144632e-001
3.175949120620861e-003	4.313827e-001	4.451688e-001
3.195480370620861e-003	4.546981e-001	4.691786e-001
3.215011620620861e-003	4.711369e-001	4.861315e-001
3.234542870620861e-003	4.806310e-001	4.959619e-001
3.252102436542850e-003	4.830649e-001	4.985435e-001
3.268423397962744e-003	4.796232e-001	4.950942e-001
3.287954647962744e-003	4.687353e-001	4.840226e-001
3.307485897962744e-003	4.510552e-001	4.659789e-001
3.327017147962744e-003	4.265544e-001	4.409263e-001
3.346548397962744e-003	3.956097e-001	4.092419e-001
3.366079647962744e-003	3.586969e-001	3.714020e-001
3.385610897962744e-003	3.163838e-001	3.279760e-001
3.405142147962744e-003	2.693216e-001	2.796168e-001
3.424673397962744e-003	2.182346e-001	2.270520e-001
3.444204647962744e-003	1.639091e-001	1.710721e-001
3.463735897962744e-003	1.071813e-001	1.125191e-001
3.483267147962744e-003	4.892428e-002	5.227371e-002
3.502798397962744e-003	-9.966392e-003	-8.757918e-003
3.522329647962744e-003	-6.858671e-002	-6.965782e-002
3.541860897962744e-003	-1.260393e-001	-1.295100e-001
3.561392147962744e-003	-1.814488e-001	-1.874142e-001
3.580923397962744e-003	-2.339767e-001	-2.424996e-001
3.600454647962744e-003	-2.828367e-001	-2.939375e-001
3.619985897962744e-003	-3.273083e-001	-3.409544e-001
3.639517147962744e-003	-3.667501e-001	-3.828429e-001
3.659048397962744e-003	-4.006094e-001	-4.189731e-001
3.678579647962744e-003	-4.284294e-001	-4.488017e-001
3.698110897962744e-003	-4.498510e-001	-4.718798e-001
3.717642147962744e-003	-4.646112e-001	-4.878604e-001
3.737173397962744e-003	-4.725367e-001	-4.965031e-001
3.756704647962744e-003	-4.735661e-001	-4.977086e-001
3.775916056635250e-003	-4.677840e-001	-4.915611e-001
3.795447306635250e-003	-4.550632e-001	-4.779489e-001
3.814978556635250e-003	-4.356469e-001	-4.571785e-001
3.834509806635250e-003	-4.097418e-001	-4.295316e-001
3.854041056635250e-003	-3.776776e-001	-3.954243e-001
3.873572306635250e-003	-3.398816e-001	-3.553694e-001
3.893103556635250e-003	-2.968777e-001	-3.099693e-001
3.912634806635250e-003	-2.492814e-001	-2.599071e-001
3.932166056635249e-003	-1.977902e-001	-2.059356e-001
3.951697306635249e-003	-1.431718e-001	-1.488667e-001
3.971228556635249e-003	-8.625031e-002	-8.955861e-002
3.990759806635248e-003	-2.789154e-002	-2.890352e-002
4.010291056635248e-003	3.101221e-002	3.218630e-002
4.029822306635247e-003	8.955737e-002	9.279201e-002
4.049353556635247e-003	1.468441e-001	1.520020e-001
4.068884806635247e-003	2.019911e-001	2.089258e-001
4.088416056635246e-003	2.541495e-001	2.627072e-001
4.107947306635246e-003	3.025163e-001	3.125371e-001
4.127478556635245e-003	3.463472e-001	3.576663e-001
4.147009806635245e-003	3.849675e-001	3.974158e-001
4.166541056635244e-003	4.177832e-001	4.311878e-001
4.186072306635244e-003	4.442895e-001	4.584743e-001
4.205603556635244e-003	4.640788e-001	4.788649e-001
4.225134806635243e-003	4.768471e-001	4.920530e-001
4.244666056635243e-003	4.825086e-001	4.979538e-001
4.263016844744185e-003	4.810699e-001	4.965683e-001
4.282548094744185e-003	4.723684e-001	4.877398e-001
4.302079344744184e-003	4.566290e-001	4.716887e-001
4.321610594744184e-003	4.339830e-001	4.485430e-001
4.341141844744183e-003	4.047786e-001	4.186508e-001
4.360673094744183e-003	3.694648e-001	3.824617e-001
4.380204344744182e-003	3.285848e-001	3.405200e-001
4.399735594744182e-003	2.827677e-001	2.934566e-001
4.419266844744182e-003	2.327185e-001	2.419793e-001
4.438798094744181e-003	1.792077e-001	1.868624e-001
4.458329344744181e-003	1.230589e-001	1.289350e-001
4.477860594744180e-003	6.513626e-002	6.906820e-002
4.497391844744180e-003	6.330615e-003	8.162586e-003
4.516923094744180e-003	-5.245489e-002	-5.286581e-002
4.536454344744179e-003	-1.103196e-001	-1.130990e-001
4.555985594744179e-003	-1.663803e-001	-1.716312e-001
4.575516844744178e-003	-2.197871e-001	-2.275818e-001
4.595048094744178e-003	-2.697375e-001	-2.801094e-001
4.614579344744177e-003	-3.154916e-001	-3.284239e-001
4.634110594744177e-003	-3.563849e-001	-3.717985e-001
4.653641844744177e-003	-3.918393e-001	-4.095810e-001
4.673173094744176e-003	-4.213711e-001	-4.412031e-001
4.692704344744176e-003	-4.445942e-001	-4.661890e-001
4.712235594744175e-003	-4.612194e-001	-4.841629e-001
4.731766844744175e-003	-4.713789e-001	-4.952111e-001
4.747582452683702e-003	-4.744966e-001	-4.986543e-001
4.764101384048584e-003	-4.723860e-001	-4.964554e-001
4.783632634048583e-003	-4.635706e-001	-4.870391e-001
4.803163884048583e-003	-4.482000e-001	-4.705868e-001
4.822695134048582e-003	-4.261871e-001	-4.470564e-001
4.842226384048582e-003	-3.978039e-001	-4.168018e-001
4.861757634048581e-003	-3.634187e-001	-3.802781e-001
4.881288884048581e-003	-3.234972e-001	-3.380347e-001
4.900820134048581e-003	-2.786007e-001	-2.907070e-001
4.920351384048580e-003	-2.293780e-001	-2.390068e-001
4.939882634048580e-003	-1.765561e-001	-1.837116e-001
4.959413884048579e-003	-1.209267e-001	-1.256533e-001
4.978945134048579e-003	-6.333214e-002	-6.570505e-002
4.998476384048579e-003	-4.650492e-003	-4.768510e-003
5.018007634048578e-003	5.421966e-002	5.623975e-002
5.037538884048578e-003	1.123744e-001	1.164021e-001
5.057070134048577e-003	1.689196e-001	1.748137e-001
5.076601384048577e-003	2.229850e-001	2.305959e-001
5.096132634048576e-003	2.737383e-001	2.829097e-001
5.115663884048576e-003	3.203983e-001	3.309683e-001
5.135195134048576e-003	3.622469e-001	3.740488e-001
5.154726384048575e-003	3.986401e-001	4.115033e-001
5.174257634048575e-003	4.290181e-001	4.427684e-001
5.193788884048574e-003	4.529137e-001	4.673739e-001
5.213320134048574e-003	4.699595e-001	4.849496e-001
5.232851384048574e-003	4.801776e-001	4.955224e-001
5.249348381254710e-003	4.832392e-001	4.987424e-001
5.264757804243491e-003	4.808578e-001	4.963759e-001
5.284289054243490e-003	4.712366e-001	4.866041e-001
5.303820304243490e-003	4.548701e-001	4.699092e-001
5.323351554243489e-003	4.316238e-001	4.461465e-001
5.342882804243489e-003	4.018552e-001	4.156733e-001
5.362414054243488e-003	3.660219e-001	3.789480e-001
5.381945304243488e-003	3.246751e-001	3.365229e-001
5.401476554243488e-003	2.784511e-001	2.890363e-001
5.421007804243487e-003	2.280612e-001	2.372022e-001
5.440539054243487e-003	1.742811e-001	1.818005e-001
5.460070304243486e-003	1.179387e-001	1.236642e-001
5.479601554243486e-003	5.990091e-002	6.366799e-002
5.499132804243486e-003	1.060356e-003	2.714118e-003
5.518664054243485e-003	-5.767944e-002	-5.828058e-002
5.538195304243485e-003	-1.154187e-001	-1.183987e-001
5.557726554243484e-003	-1.712768e-001	-1.767360e-001
5.577257804243484e-003	-2.244072e-001	-2.324150e-001
5.596789054243483e-003	-2.740125e-001	-2.845982e-001
5.616320304243483e-003	-3.193590e-001	-3.325009e-001
5.635851554243483e-003	-3.597896e-001	-3.754024e-001
5.655382804243482e-003	-3.947343e-001	-4.126575e-001
5.674914054243482e-003	-4.237179e-001	-4.437059e-001
5.694445304243481e-003	-4.463632e-001	-4.680805e-001
5.713976554243481e-003	-4.623893e-001	-4.854147e-001
5.733507804243481e-003	-4.718395e-001	-4.956996e-001
5.750417182303702e-003	-4.745658e-001	-4.987258e-001
5.765679305375637e-003	-4.720786e-001	-4.961146e-001
5.785210555375637e-003	-4.625956e-001	-4.859793e-001
5.804741805375636e-003	-4.466808e-001	-4.689445e-001
5.824273055375636e-003	-4.241419e-001	-4.448563e-001
5.843804305375636e-003	-3.952589e-001	-4.140771e-001
5.863335555375635e-003	-3.604079e-001	-3.770697e-001
5.882866805375635e-003	-3.200625e-001	-3.343909e-001
5.902398055375634e-003	-2.747912e-001	-2.866825e-001
5.921929305375634e-003	-2.252499e-001	-2.346622e-001
5.941460555375634e-003	-1.721711e-001	-1.791123e-001
5.960991805375633e-003	-1.163511e-001	-1.208684e-001
5.980523055375633e-003	-5.863567e-002	-6.080650e-002
6.000054305375632e-003	9.477641e-005	1.699636e-004
6.019585555375632e-003	5.894057e-002	6.114388e-002
6.039116805375631e-003	1.169982e-001	1.211981e-001
6.058648055375631e-003	1.733749e-001	1.794294e-001
6.078179305375631e-003	2.272030e-001	2.349620e-001
6.097710555375630e-003	2.776538e-001	2.869605e-001
6.117241805375630e-003	3.239509e-001	3.346428e-001
6.136773055375629e-003	3.653815e-001	3.772918e-001
6.156304305375629e-003	4.013084e-001	4.142660e-001
6.175835555375629e-003	4.311787e-001	4.450092e-001
6.195366805375628e-003	4.545332e-001	4.690591e-001
6.214898055375628e-003	4.710127e-001	4.860539e-001
6.234429305375627e-003	4.805554e-001	4.959342e-001
6.251917538881591e-003	4.830393e-001	4.985666e-001
6.268122334945663e-003	4.796918e-001	4.952133e-001
6.287653584945663e-003	4.689039e-001	4.842443e-001
6.307184834945663e-003	4.513313e-001	4.663110e-001
6.326716084945662e-003	4.269331e-001	4.413639e-001
6.346247334945662e-003	3.960844e-001	4.097784e-001
6.365778584945661e-003	3.592596e-001	3.720293e-001
6.385309834945661e-003	3.170251e-001	3.286846e-001
6.404841084945660e-003	2.700308e-001	2.803961e-001
6.424372334945660e-003	2.190000e-001	2.278903e-001
6.443903584945660e-003	1.647183e-001	1.719567e-001
6.463434834945659e-003	1.080211e-001	1.134368e-001
6.482966084945659e-003	4.978094e-002	5.321068e-002
6.502497334945658e-003	-9.106737e-003	-7.815788e-003
6.522028584945658e-003	-6.773796e-002	-6.872469e-002
6.541559834945658e-003	-1.252152e-001	-1.285999e-001
6.561091084945657e-003	-1.806625e-001	-1.865409e-001
6.580622334945657e-003	-2.332408e-001	-2.416761e-001
6.600153584945656e-003	-2.821628e-001	-2.931763e-001
6.619684834945656e-003	-3.267069e-001	-3.402668e-001
6.639216084945655e-003	-3.662305e-001	-3.822394e-001
6.658747334945655e-003	-4.001794e-001	-4.184628e-001
6.678278584945655e-003	-4.280953e-001	-4.483921e-001
6.697809834945654e-003	-4.496177e-001	-4.715771e-001
6.717341084945654e-003	-4.644820e-001	-4.876692e-001
6.736872334945653e-003	-4.725137e-001	-4.964263e-001
6.756403584945653e-003	-4.736668e-001	-4.977656e-001
6.775425990547782e-003	-4.680779e-001	-4.918255e-001
6.794957240547781e-003	-4.555114e-001	-4.783787e-001
6.814488490547781e-003	-4.362615e-001	-4.577852e-001
6.834019740547780e-003	-4.105158e-001	-4.303063e-001
6.853550990547780e-003	-3.786015e-001	-3.963552e-001
6.873082240547780e-003	-3.409434e-001	-3.564425e-001
6.892613490547779e-003	-2.980632e-001	-3.111685e-001
6.912144740547779e-003	-2.505741e-001	-2.612143e-001
6.931675990547778e-003	-1.991716e-001	-2.073312e-001
6.951207240547778e-003	-1.446219e-001	-1.503296e-001
6.970738490547778e-003	-8.774784e-002	-9.106699e-002
6.990269740547777e-003	-2.941439e-002	-3.043460e-002
7.009800990547777e-003	2.948664e-002	3.065556e-002
7.029332240547776e-003	8.805179e-002	9.128463e-002
7.048863490547776e-003	1.453809e-001	1.505407e-001
7.068394740547775e-003	2.005921e-001	2.075325e-001
7.087925990547775e-003	2.528355e-001	2.614028e-001
7.107457240547775e-003	3.013068e-001	3.113413e-001
7.126988490547774e-003	3.452600e-001	3.565971e-001
7.146519740547774e-003	3.840187e-001	3.964892e-001
7.166050990547773e-003	4.169865e-001	4.304178e-001
7.185582240547773e-003	4.436566e-001	4.578725e-001
7.205113490547773e-003	4.636186e-001	4.784403e-001
7.224644740547772e-003	4.765658e-001	4.918121e-001
7.244175990547772e-003	4.823812e-001	4.978704e-001
7.262834506979381e-003	4.810386e-001	4.965850e-001
7.282365756979381e-003	4.724335e-001	4.878554e-001
7.301897006979381e-003	4.567599e-001	4.718719e-001
7.321428256979380e-003	4.341770e-001	4.487909e-001
7.340959506979380e-003	4.050319e-001	4.189598e-001
7.360490756979379e-003	3.697728e-001	3.828271e-001
7.380022006979379e-003	3.289420e-001	3.409363e-001
7.399553256979378e-003	2.831679e-001	2.939175e-001
7.419084506979378e-003	2.331548e-001	2.424780e-001
7.438615756979378e-003	1.796726e-001	1.873913e-001
7.458147006979377e-003	1.235446e-001	1.294861e-001
7.477678256979377e-003	6.563447e-002	6.963332e-002
7.497209506979376e-003	6.832990e-003	8.733179e-003
7.516740756979376e-003	-5.195678e-002	-5.229832e-002
7.536272006979376e-003	-1.098341e-001	-1.125432e-001
7.555803256979375e-003	-1.659155e-001	-1.710953e-001
7.575334506979375e-003	-2.193507e-001	-2.270740e-001
7.594865756979374e-003	-2.693367e-001	-2.796373e-001
7.614397006979374e-003	-3.151330e-001	-3.279946e-001
7.633928256979373e-003	-3.560744e-001	-3.714185e-001
7.653459506979373e-003	-3.915818e-001	-4.092560e-001
7.672990756979373e-003	-4.211707e-001	-4.409379e-001
7.692522006979372e-003	-4.444540e-001	-4.659876e-001
7.712053256979372e-003	-4.611417e-001	-4.840285e-001
7.731584506979371e-003	-4.713753e-001	-4.951564e-001
7.747285552022852e-003	-4.745255e-001	-4.986342e-001
7.763991007302588e-003	-4.724444e-001	-4.964680e-001
7.783522257302587e-003	-4.636845e-001	-4.871115e-001
7.803053507302587e-003	-4.483522e-001	-4.706999e-001
7.822584757302587e-003	-4.263762e-001	-4.472086e-001
7.842116007302587e-003	-3.980282e-001	-4.169909e-001
7.861647257302587e-003	-3.636758e-001	-3.805012e-001
7.881178507302586e-003	-3.237844e-001	-3.382884e-001
7.900709757302586e-003	-2.789143e-001	-2.909875e-001
7.920241007302585e-003	-2.297143e-001	-2.393098e-001
7.939772257302585e-003	-1.769107e-001	-1.840327e-001
7.959303507302585e-003	-1.212949e-001	-1.259876e-001
7.978834757302584e-003	-6.370912e-002	-6.604747e-002
7.998366007302584e-003	-5.031184e-003	-5.113946e-003
8.017897257302583e-003	5.384037e-002	5.589649e-002
8.037428507302583e-003	1.120017e-001	1.160662e-001
8.056959757302582e-003	1.685583e-001	1.744902e-001
8.076491007302582e-003	2.226401e-001	2.302896e-001
8.096022257302582e-003	2.734143e-001	2.826253e-001
8.115553507302581e-003	3.200996e-001	3.307101e-001
8.135084757302581e-003	3.619772e-001	3.738206e-001
8.154616007302580e-003	3.984028e-001	4.113086e-001
8.174147257302580e-003	4.288162e-001	4.426101e-001
8.193678507302580e-003	4.527496e-001	4.672543e-001
8.213209757302579e-003	4.698349e-001	4.848706e-001
8.232741007302579e-003	4.801002e-001	4.954918e-001
8.249168660170706e-003	4.831857e-001	4.987359e-001
8.264691004015447e-003	4.808184e-001	4.963844e-001
8.284222254015447e-003	4.712325e-001	4.866487e-001
8.303753504015446e-003	4.548900e-001	4.699785e-001
8.323284754015446e-003	4.316667e-001	4.462394e-001
8.342816004015445e-003	4.019197e-001	4.157884e-001
8.362347254015445e-003	3.661063e-001	3.790836e-001
8.381878504015445e-003	3.247774e-001	3.366770e-001
8.401409754015444e-003	2.785689e-001	2.892065e-001
8.420941004015444e-003	2.281920e-001	2.373861e-001
8.440472254015443e-003	1.744222e-001	1.819951e-001
8.460003504015443e-003	1.180871e-001	1.238668e-001
8.479534754015443e-003	6.005374e-002	6.387534e-002
8.499066004015442e-003	1.214485e-003	2.923185e-003
8.518597254015442e-003	-5.752709e-002	-5.807294e-002
8.538128504015441e-003	-1.152712e-001	-1.181956e-001
8.557659754015441e-003	-1.711371e-001	-1.765405e-001
8.577191004015440e-003	-2.242780e-001	-2.322300e-001
8.596722254015440e-003	-2.738965e-001	-2.844266e-001
8.616253504015440e-003	-3.192586e-001	-3.323452e-001
8.635784754015439e-003	-3.597068e-001	-3.752649e-001
8.655316004015439e-003	-3.946710e-001	-4.125404e-001
8.674847254015438e-003	-4.236755e-001	-4.436108e-001
8.694378504015438e-003	-4.463429e-001	-4.680089e-001
8.713909754015438e-003	-4.623919e-001	-4.853678e-001
8.733441004015437e-003	-4.718693e-001	-4.956820e-001
8.750308417739156e-003	-4.746209e-001	-4.987354e-001
8.765502202198584e-003	-4.721815e-001	-4.961753e-001
8.785033452198584e-003	-4.627548e-001	-4.861007e-001
8.804564702198583e-003	-4.469011e-001	-4.691312e-001
8.824095952198583e-003	-4.244213e-001	-4.451055e-001
8.843627202198582e-003	-3.955945e-001	-4.143850e-001
8.863158452198582e-003	-3.607957e-001	-3.774317e-001
8.882689702198581e-003	-3.204979e-001	-3.348016e-001
8.902220952198581e-003	-2.752686e-001	-2.871357e-001
8.921752202198581e-003	-2.257630e-001	-2.351510e-001
8.941283452198580e-003	-1.727129e-001	-1.796294e-001
8.960814702198580e-003	-1.169141e-001	-1.214060e-001
8.980345952198579e-003	-5.921214e-002	-6.135661e-002
8.999877202198579e-003	-4.870176e-004	-3.843302e-004
9.019408452198579e-003	5.836179e-002	6.059373e-002
9.038939702198578e-003	1.164306e-001	1.206604e-001
9.058470952198578e-003	1.728264e-001	1.789122e-001
9.078002202198577e-003	2.266814e-001	2.344731e-001
9.097533452198577e-003	2.771664e-001	2.865072e-001
9.117064702198576e-003	3.235044e-001	3.342320e-001
9.136595952198576e-003	3.649822e-001	3.769296e-001
9.156127202198576e-003	4.009615e-001	4.139579e-001
9.175658452198575e-003	4.308889e-001	4.447598e-001
9.195189702198575e-003	4.543042e-001	4.688722e-001
9.214720952198574e-003	4.708474e-001	4.859323e-001
9.234252202198574e-003	4.804660e-001	4.958904e-001
9.251629191431857e-003	4.830267e-001	4.986010e-001
9.267652824721260e-003	4.798242e-001	4.953955e-001
9.287184074721259e-003	4.691923e-001	4.845867e-001
9.306715324721259e-003	4.517876e-001	4.668257e-001
9.326246574721258e-003	4.275495e-001	4.420432e-001
9.345777824721258e-003	3.968507e-001	4.106120e-001
9.365309074721257e-003	3.601633e-001	3.730048e-001
9.384840324721257e-003	3.180516e-001	3.297873e-001
9.404371574721257e-003	2.711635e-001	2.816094e-001
9.423902824721256e-003	2.202208e-001	2.291960e-001
9.443434074721256e-003	1.660077e-001	1.733351e-001
9.462965324721255e-003	1.093585e-001	1.148672e-001
9.482496574721255e-003	5.114510e-002	5.467150e-002
9.502027824721255e-003	-7.737515e-003	-6.346473e-003
9.521559074721254e-003	-6.638538e-002	-6.726899e-002
9.541090324721254e-003	-1.239006e-001	-1.271797e-001
9.560621574721253e-003	-1.794066e-001	-1.851775e-001
9.580152824721253e-003	-2.320632e-001	-2.403901e-001
9.599684074721252e-003	-2.810817e-001	-2.919870e-001
9.619215324721252e-003	-3.257388e-001	-3.391922e-001
9.638746574721252e-003	-3.653898e-001	-3.812955e-001
9.658277824721251e-003	-3.994783e-001	-4.176638e-001
9.677809074721251e-003	-4.275436e-001	-4.477501e-001
9.697340324721250e-003	-4.492230e-001	-4.711018e-001
9.716871574721250e-003	-4.642497e-001	-4.873677e-001
9.736402824721250e-003	-4.724470e-001	-4.963031e-001
9.755934074721249e-003	-4.737931e-001	-4.978508e-001
9.774661700023319e-003	-4.685001e-001	-4.922285e-001
9.794192950023319e-003	-4.561744e-001	-4.790399e-001
9.813724200023319e-003	-4.371842e-001	-4.587229e-001
9.833255450023318e-003	-4.116873e-001	-4.315063e-001
9.852786700023318e-003	-3.800072e-001	-3.977994e-001
9.872317950023317e-003	-3.425649e-001	-3.581093e-001
9.891849200023317e-003	-2.998782e-001	-3.130328e-001
9.911380450023316e-003	-2.525570e-001	-2.632481e-001
9.930911700023316e-003	-2.012938e-001	-2.095038e-001
9.950442950023316e-003	-1.468522e-001	-1.526084e-001
9.969974200023315e-003	-9.005323e-002	-9.341767e-002
9.989505450023315e-003	-3.176034e-002	-3.282183e-002
1.000903670002331e-002	2.713537e-002	2.826769e-002
1.002856795002331e-002	8.573058e-002	8.893203e-002
1.004809920002331e-002	1.431248e-001	1.482587e-001
1.006763045002331e-002	1.984350e-001	2.053555e-001
1.008716170002331e-002	2.508100e-001	2.593636e-001
1.010669295002331e-002	2.994433e-001	3.094705e-001
1.012622420002331e-002	3.435864e-001	3.549228e-001
1.014575545002331e-002	3.825601e-001	3.950366e-001
1.016528670002331e-002	4.157647e-001	4.292088e-001
1.018481795002331e-002	4.426895e-001	4.569252e-001
1.020434920002331e-002	4.629206e-001	4.777691e-001
1.022388045002331e-002	4.761468e-001	4.914269e-001
1.024341170002331e-002	4.822017e-001	4.977310e-001
1.026255006883826e-002	4.810170e-001	4.966098e-001
1.028208131883826e-002	4.725623e-001	4.880344e-001
1.030161256883826e-002	4.569914e-001	4.721563e-001
1.032114381883826e-002	4.345069e-001	4.491765e-001
1.034067506883826e-002	4.054544e-001	4.194406e-001
1.036020631883826e-002	3.702807e-001	3.833960e-001
1.037973756883826e-002	3.295268e-001	3.415848e-001
1.039926881883826e-002	2.838198e-001	2.946358e-001
1.041880006883826e-002	2.338631e-001	2.432552e-001
1.043833131883826e-002	1.804257e-001	1.882159e-001
1.045786256883825e-002	1.243302e-001	1.303455e-001
1.047739381883825e-002	6.643978e-002	7.051470e-002
1.049692506883825e-002	7.644894e-003	9.623257e-003
1.051645631883825e-002	-5.115143e-002	-5.141293e-002
1.053598756883825e-002	-1.090483e-001	-1.116758e-001
1.055551881883825e-002	-1.651620e-001	-1.702590e-001
1.057505006883825e-002	-2.186415e-001	-2.262813e-001
1.059458131883825e-002	-2.686830e-001	-2.789001e-001
1.061411256883825e-002	-3.145452e-001	-3.273241e-001
1.063364381883825e-002	-3.555614e-001	-3.708248e-001
1.065317506883825e-002	-3.911515e-001	-4.087479e-001
1.067270631883825e-002	-4.208294e-001	-4.405230e-001
1.069223756883825e-002	-4.442068e-001	-4.656723e-001
1.071176881883825e-002	-4.609921e-001	-4.838175e-001
1.073130006883825e-002	-4.713414e-001	-4.950700e-001
1.074682239949411e-002	-4.745406e-001	-4.985997e-001
1.076381881213424e-002	-4.725078e-001	-4.964871e-001
1.078335006213424e-002	-4.638346e-001	-4.872239e-001
1.080288131213424e-002	-4.485618e-001	-4.708760e-001
1.082241256213424e-002	-4.266434e-001	-4.474457e-001
1.084194381213424e-002	-3.983503e-001	-4.172854e-001
1.086147506213424e-002	-3.640491e-001	-3.808488e-001
1.088100631213424e-002	-3.242043e-001	-3.386838e-001
1.090053756213424e-002	-2.793756e-001	-2.914247e-001
1.092006881213424e-002	-2.302108e-001	-2.397823e-001
1.093960006213424e-002	-1.774357e-001	-1.845334e-001
1.095913131213424e-002	-1.218413e-001	-1.265089e-001
1.097866256213424e-002	-6.426912e-002	-6.658160e-002
1.099819381213424e-002	-5.596993e-003	-5.652849e-003
1.101772506213423e-002	5.327673e-002	5.536093e-002
1.103725631213423e-002	1.114482e-001	1.155420e-001
1.105678756213423e-002	1.680228e-001	1.739853e-001
1.107631881213423e-002	2.221300e-001	2.298116e-001
