time	V(n002)
Step Information: F=10  (Run: 1/7)
5.022188487778194e-003	-4.903480e-003
5.023949235921059e-003	-3.676314e-004
5.026108970940365e-003	5.205217e-003
5.028305194238208e-003	1.074637e-002
5.031867013948199e-003	1.904687e-002
5.037549053930121e-003	2.996090e-002
5.043930858085601e-003	3.857180e-002
5.047505811847135e-003	4.087732e-002
5.051472337370896e-003	4.061393e-002
5.055487687807317e-003	3.756174e-002
5.061378585620625e-003	2.887248e-002
5.067546595593575e-003	1.632090e-002
5.069949892977010e-003	1.050839e-002
5.071720043463551e-003	5.875230e-003
5.073383615402419e-003	1.420797e-003
5.075164572926429e-003	-3.383147e-003
5.076767975303030e-003	-7.675807e-003
5.079376543721387e-003	-1.440940e-002
5.083591881739524e-003	-2.415324e-002
5.089964190706264e-003	-3.567933e-002
5.095961284127973e-003	-4.260637e-002
5.099276062554043e-003	-4.393033e-002
5.103312482599126e-003	-4.265503e-002
5.107398803179087e-003	-3.854686e-002
5.113510187535550e-003	-2.836457e-002
5.118188571865275e-003	-1.825241e-002
5.120417489589233e-003	-1.269945e-002
5.122070072540037e-003	-8.331280e-003
5.123805819964065e-003	-3.647413e-003
5.126055441567100e-003	2.450563e-003
5.128218109107485e-003	8.207705e-003
5.131726356690242e-003	1.691567e-002
5.137327956362087e-003	2.863757e-002
5.143548024211428e-003	3.796719e-002
5.148170475369644e-003	4.169940e-002
5.151157014376595e-003	4.200435e-002
5.155038827999837e-003	3.996053e-002
5.158953082299713e-003	3.543852e-002
5.164945349977301e-003	2.502410e-002
5.168850693599999e-003	1.658005e-002
5.170903959554924e-003	1.157026e-002
5.172435839775623e-003	7.651372e-003
5.174249696299198e-003	2.929718e-003
5.176220951415215e-003	-2.211811e-003
5.178487345575741e-003	-7.997150e-003
5.182161017777780e-003	-1.668800e-002
5.187698524120049e-003	-2.757665e-002
5.193939520245348e-003	-3.622554e-002
5.198099475789063e-003	-3.914451e-002
5.201417676274161e-003	-3.927090e-002
5.204589302605381e-003	-3.741641e-002
5.209531345857922e-003	-3.143948e-002
5.215042672551006e-003	-2.176937e-002
5.218351733011864e-003	-1.456780e-002
5.220536983051130e-003	-9.262519e-003
5.222159770921382e-003	-5.145515e-003
5.223914430207375e-003	-6.115759e-004
5.226095985062052e-003	5.036684e-003
5.228284068660170e-003	1.057865e-002
5.231832898166313e-003	1.888992e-002
5.237495457480839e-003	2.984685e-002
5.243868913457690e-003	3.852924e-002
5.247543455775886e-003	4.094817e-002
5.251446435800415e-003	4.074965e-002
5.255376815934799e-003	3.783685e-002
5.261187884860538e-003	2.941150e-002
5.267301590482446e-003	1.712042e-002
5.269772559279637e-003	1.119115e-002
5.271587721918470e-003	6.463903e-003
5.273223014604010e-003	2.098919e-003
5.274879337698839e-003	-2.361513e-003
5.276455151332342e-003	-6.585151e-003
5.278868176577765e-003	-1.286382e-002
5.282774766129116e-003	-2.210373e-002
5.288967810893574e-003	-3.377913e-002
5.295534959502129e-003	-4.189884e-002
5.299156508372915e-003	-4.359483e-002
5.303136144456957e-003	-4.251007e-002
5.307156697169022e-003	-3.862112e-002
5.313137106186983e-003	-2.886866e-002
5.318065653262231e-003	-1.835489e-002
5.320327639309511e-003	-1.276626e-002
5.322002691183844e-003	-8.358269e-003
5.323724340624637e-003	-3.729342e-003
5.326025003116747e-003	2.487417e-003
5.328168586452387e-003	8.178561e-003
5.331646342281101e-003	1.679765e-002
5.337202039251235e-003	2.842919e-002
5.343419415551394e-003	3.779661e-002
5.348036265732204e-003	4.158187e-002
5.350993743081916e-003	4.192769e-002
5.354891457037156e-003	3.993335e-002
5.358823373056631e-003	3.544022e-002
5.364834291854218e-003	2.503385e-002
5.368805147149761e-003	1.645520e-002
5.370870366268625e-003	1.141300e-002
5.372410531983076e-003	7.467552e-003
5.374218901667536e-003	2.753406e-003
5.376209483230052e-003	-2.446102e-003
5.378468692711772e-003	-8.221620e-003
5.382130923708449e-003	-1.689541e-002
5.387705551008608e-003	-2.786449e-002
5.393950050912902e-003	-3.651825e-002
5.398090419347387e-003	-3.941083e-002
5.401440436725202e-003	-3.953087e-002
5.404547590612776e-003	-3.769947e-002
5.409586413424744e-003	-3.157026e-002
5.415068018626480e-003	-2.192192e-002
5.418296851121511e-003	-1.487207e-002
5.420496760867146e-003	-9.517543e-003
5.422129566996647e-003	-5.365230e-003
5.423877839933170e-003	-8.351598e-004
5.426082329854577e-003	4.890390e-003
5.428261853715653e-003	1.043051e-002
5.431797019268683e-003	1.874840e-002
5.437439070515148e-003	2.974189e-002
5.443805822758425e-003	3.849648e-002
5.447567605365961e-003	4.102353e-002
5.451411476274292e-003	4.088967e-002
5.455254162098334e-003	3.811757e-002
5.460992375524301e-003	2.994455e-002
5.467049070595986e-003	1.791823e-002
5.469590460360760e-003	1.186800e-002
5.471452099797462e-003	7.043764e-003
5.473054447360085e-003	2.779916e-003
5.474579874589018e-003	-1.320531e-003
5.476343816514346e-003	-6.047365e-003
5.478687158441810e-003	-1.215848e-002
5.482483200427569e-003	-2.121252e-002
5.488513697893649e-003	-3.283102e-002
5.495037848091703e-003	-4.126363e-002
5.498845131035125e-003	-4.331242e-002
5.502702774990878e-003	-4.256442e-002
5.506550672525774e-003	-3.916309e-002
5.512360301782285e-003	-3.011502e-002
5.517822013021632e-003	-1.876201e-002
5.520149987953675e-003	-1.308964e-002
5.521869634068461e-003	-8.588546e-003
5.523563725997793e-003	-4.050335e-003
5.525669643786963e-003	1.631016e-003
5.527590269255952e-003	6.750583e-003
5.530710607999724e-003	1.463978e-002
5.535722192717479e-003	2.567624e-002
5.541852748138997e-003	3.582756e-002
5.547154138127971e-003	4.101397e-002
5.550487362114681e-003	4.186205e-002
5.554268694751611e-003	4.032455e-002
5.558058317239899e-003	3.635556e-002
5.563866877973765e-003	2.674509e-002
5.568483596472303e-003	1.700503e-002
5.570633741169861e-003	1.181306e-002
5.572232474026425e-003	7.725193e-003
5.574002580277346e-003	3.110564e-003
5.576128867427463e-003	-2.451203e-003
5.578337561174094e-003	-8.114175e-003
5.581919276390195e-003	-1.664472e-002
5.587478950522680e-003	-2.771156e-002
5.593683207061191e-003	-3.650039e-002
5.597863596730725e-003	-3.957563e-002
5.601169224128255e-003	-3.980020e-002
5.604465353272239e-003	-3.795514e-002
5.609323910845720e-003	-3.215846e-002
5.614924870981697e-003	-2.234968e-002
5.618356109755370e-003	-1.486972e-002
5.620540191947232e-003	-9.543721e-003
5.622162181042351e-003	-5.406197e-003
5.623917350715667e-003	-8.458128e-004
5.626097074816327e-003	4.829731e-003
5.628285841502796e-003	1.040643e-002
5.631835761276152e-003	1.877492e-002
5.637499956209512e-003	2.982461e-002
5.643865011422040e-003	3.856787e-002
5.647659730896519e-003	4.110375e-002
5.651474414747250e-003	4.096095e-002
5.655272005626889e-003	3.822134e-002
5.660977922294226e-003	3.011915e-002
5.667007237834366e-003	1.818669e-002
5.669560360846258e-003	1.212486e-002
5.671429707958129e-003	7.290920e-003
5.673026606412577e-003	3.048662e-003
5.674530408022149e-003	-9.882075e-004
5.676325418555067e-003	-5.793591e-003
5.678657241324290e-003	-1.187196e-002
5.682434983976865e-003	-2.088901e-002
5.688438452890422e-003	-3.249588e-002
5.694938399131805e-003	-4.096524e-002
5.698784604174897e-003	-4.309276e-002
5.702600390997110e-003	-4.242887e-002
5.706384910217848e-003	-3.917366e-002
5.712139353673172e-003	-3.027773e-002
5.718242845341960e-003	-1.760810e-002
5.720457209037556e-003	-1.221032e-002
5.722099877252818e-003	-7.899295e-003
5.723841890517420e-003	-3.234094e-003
5.726068910184845e-003	2.754374e-003
5.728240021467811e-003	8.484149e-003
5.731761754593201e-003	1.713735e-002
5.737383628342510e-003	2.874477e-002
5.743615535459965e-003	3.794514e-002
5.748057674686634e-003	4.144019e-002
5.751112246313295e-003	4.166057e-002
5.755350628149096e-003	3.923501e-002
5.759481957816063e-003	3.417455e-002
5.765736978955929e-003	2.287028e-002
5.769073697487177e-003	1.548161e-002
5.771068704398049e-003	1.054486e-002
5.772577355206731e-003	6.660415e-003
5.774450286498415e-003	1.762949e-003
5.776295613007318e-003	-3.063738e-003
5.778608771853373e-003	-8.972541e-003
5.782356850244386e-003	-1.780087e-002
5.788050391901973e-003	-2.882922e-002
5.794360639019672e-003	-3.729034e-002
5.798379951204675e-003	-3.985226e-002
5.801877248004705e-003	-3.971556e-002
5.805132880533597e-003	-3.750350e-002
5.810455117097305e-003	-3.047303e-002
5.816071528583464e-003	-2.005939e-002
5.818892281830093e-003	-1.369839e-002
5.820934649634063e-003	-8.632427e-003
5.822458966622065e-003	-4.715757e-003
5.824277847416988e-003	2.858546e-005
5.826231433587714e-003	5.122699e-003
5.828504394354095e-003	1.090610e-002
5.832188521243862e-003	1.952098e-002
5.838053190979891e-003	3.071761e-002
5.844440664167583e-003	3.911153e-002
5.848076364547564e-003	4.127050e-002
5.851974383253219e-003	4.080698e-002
5.855901668142436e-003	3.764639e-002
5.861728938793932e-003	2.888317e-002
5.867857816266578e-003	1.633331e-002
5.870176056646257e-003	1.072603e-002
5.871889144719403e-003	6.254410e-003
5.873587253701458e-003	1.726289e-003
5.875698692941851e-003	-3.933940e-003
5.877637553668894e-003	-9.057232e-003
5.880787202283832e-003	-1.691753e-002
5.885843806941051e-003	-2.778516e-002
5.892209469430024e-003	-3.796813e-002
5.896983930452453e-003	-4.237728e-002
5.900254925129319e-003	-4.301989e-002
5.904308265311522e-003	-4.106523e-002
5.908763112187200e-003	-3.587364e-002
5.914933058105813e-003	-2.488640e-002
5.918572082415903e-003	-1.677617e-002
5.920698761688738e-003	-1.143333e-002
5.922281364905135e-003	-7.271885e-003
5.924061917135434e-003	-2.504807e-003
5.926150990760983e-003	3.102079e-003
5.928373549367526e-003	8.945661e-003
5.931977375914477e-003	1.773239e-002
5.937688889064458e-003	2.933725e-002
5.943963153277292e-003	3.832481e-002
5.948308840661104e-003	4.149814e-002
5.951497372673642e-003	4.158517e-002
5.955305966501407e-003	3.924960e-002
5.959775500169733e-003	3.363352e-002
5.965762246514969e-003	2.275537e-002
5.968870628665137e-003	1.584598e-002
5.970918668731136e-003	1.077838e-002
5.972446923299657e-003	6.844944e-003
5.974263186482517e-003	2.091945e-003
5.976225974715288e-003	-3.051083e-003
5.978495515787234e-003	-8.866446e-003
5.982174198455533e-003	-1.757893e-002
5.987852966135927e-003	-2.870026e-002
5.994129380163569e-003	-3.729003e-002
5.998196396084489e-003	-4.001531e-002
6.001649269950066e-003	-4.001642e-002
6.004781232144455e-003	-3.802398e-002
6.010051384194643e-003	-3.130757e-002
6.015583469323304e-003	-2.127410e-002
6.018547915339572e-003	-1.466764e-002
6.020680996181638e-003	-9.406378e-003
6.022268003713445e-003	-5.334695e-003
6.024045696599897e-003	-6.945052e-004
6.026144943882508e-003	4.792419e-003
6.028363713002245e-003	1.046265e-002
6.031961497099349e-003	1.895294e-002
6.037697387923004e-003	3.011354e-002
6.044063654979564e-003	3.877014e-002
6.047874012799101e-003	4.124115e-002
6.051663024981614e-003	4.102422e-002
6.055421967990168e-003	3.825058e-002
6.061104735778703e-003	3.012227e-002
6.067114270498541e-003	1.820333e-002
6.069637411327254e-003	1.221343e-002
6.071487042391874e-003	7.436024e-003
6.073097887771376e-003	3.163513e-003
6.074657054123396e-003	-1.014279e-003
6.076372516698115e-003	-5.596444e-003
6.078733825860353e-003	-1.173355e-002
6.082558396574489e-003	-2.081635e-002
6.088630963438139e-003	-3.245142e-002
6.095105885275548e-003	-4.075373e-002
6.098904714821680e-003	-4.277339e-002
6.102719797106400e-003	-4.203964e-002
6.106513280182987e-003	-3.872290e-002
6.112270913585894e-003	-2.976470e-002
6.118372137138367e-003	-1.707270e-002
6.120551944299995e-003	-1.176209e-002
6.122171008534337e-003	-7.521963e-003
6.123928048582302e-003	-2.830734e-003
6.126101066407934e-003	2.990768e-003
6.128292335107668e-003	8.747234e-003
6.131846248117157e-003	1.742202e-002
6.137516432753924e-003	2.900390e-002
6.143762469287248e-003	3.806789e-002
6.148122656368860e-003	4.136377e-002
6.151284924669275e-003	4.153034e-002
6.155184455285298e-003	3.923503e-002
6.159578221559364e-003	3.380642e-002
6.165615747659572e-003	2.290612e-002
6.168867860295928e-003	1.569873e-002
6.170916625865297e-003	1.063211e-002
6.172445383896786e-003	6.695426e-003
6.174261312681706e-003	1.941417e-003
6.176225276993587e-003	-3.206214e-003
6.178494380973309e-003	-9.021431e-003
6.182172367739599e-003	-1.772968e-002
6.187875529644012e-003	-2.888549e-002
6.194156737743200e-003	-3.746038e-002
6.198200021204613e-003	-4.014702e-002
6.201681943007164e-003	-4.011555e-002
6.204879552635353e-003	-3.803810e-002
6.210187153899569e-003	-3.117580e-002
6.215769964149402e-003	-2.094352e-002
6.218679160735517e-003	-1.441467e-002
6.220777541274002e-003	-9.214390e-003
6.222340638825605e-003	-5.191500e-003
6.224133917175041e-003	-4.998706e-004
6.226177824527214e-003	4.851546e-003
6.228417198181111e-003	1.058052e-002
6.232047828337179e-003	1.914429e-002
6.237832793333419e-003	3.036105e-002
6.244206336685307e-003	3.894881e-002
6.248001755676477e-003	4.134661e-002
6.251797021130562e-003	4.105930e-002
6.255567415819251e-003	3.820821e-002
6.261262896946877e-003	2.996484e-002
6.267285456493264e-003	1.794130e-002
6.269760903988703e-003	1.204479e-002
6.271579033564237e-003	7.341296e-003
6.273212218678249e-003	3.007098e-003
6.274860160762277e-003	-1.408144e-003
6.276448023216152e-003	-5.645330e-003
6.278856588349402e-003	-1.189028e-002
6.282756110158221e-003	-2.109925e-002
6.288893914687062e-003	-3.271058e-002
6.295387754584244e-003	-4.082847e-002
6.299113586047352e-003	-4.266875e-002
6.302967951617063e-003	-4.177220e-002
6.306827264741701e-003	-3.824472e-002
6.312639184684477e-003	-2.909175e-002
6.317944162851144e-003	-1.804194e-002
6.320238979692958e-003	-1.246700e-002
6.321936258660163e-003	-8.051218e-003
6.323644101889591e-003	-3.508300e-003
6.325995007620971e-003	2.778710e-003
6.328119782170933e-003	8.362534e-003
6.331567469822279e-003	1.682334e-002
6.337077818875195e-003	2.824858e-002
6.343302292351406e-003	3.757076e-002
6.347760159997937e-003	4.120911e-002
6.350853560965234e-003	4.153644e-002
6.355016798131811e-003	3.928522e-002
6.359214891050556e-003	3.425959e-002
6.365412594400553e-003	2.318052e-002
6.368918469882393e-003	1.544551e-002
6.370953983039906e-003	1.041109e-002
6.372473538548523e-003	6.491834e-003
6.374295590073989e-003	1.716180e-003
6.376238039398905e-003	-3.379354e-003
6.378515138234472e-003	-9.217719e-003
6.382205852222568e-003	-1.795193e-002
6.387939881981503e-003	-2.914084e-002
6.394234256573502e-003	-3.768450e-002
6.398252429176310e-003	-4.030795e-002
6.401766052616238e-003	-4.021899e-002
6.405034060516715e-003	-3.802866e-002
6.410382885372684e-003	-3.097903e-002
6.416021309164552e-003	-2.050831e-002
6.418856714838159e-003	-1.409192e-002
6.420908401977678e-003	-8.980300e-003
6.422439187046078e-003	-5.027807e-003
6.424253770153781e-003	-2.700885e-004
6.426222468419927e-003	4.891748e-003
6.428489812935772e-003	1.069558e-002
6.432164998332170e-003	1.935129e-002
6.438016365546901e-003	3.063319e-002
6.444394161778621e-003	3.911465e-002
6.448161891515762e-003	4.140988e-002
6.451966374189879e-003	4.103029e-002
6.455754473213546e-003	3.807730e-002
6.461467574089670e-003	2.968585e-002
6.467506592666554e-003	1.753187e-002
6.469920895699956e-003	1.175839e-002
6.471698390031676e-003	7.152729e-003
6.473357585836092e-003	2.748901e-003
6.474931945860658e-003	-1.466435e-003
6.476474705407197e-003	-5.578750e-003
6.478899964831088e-003	-1.185696e-002
6.482825935701878e-003	-2.110687e-002
6.488958460247261e-003	-3.265939e-002
6.495462084888585e-003	-4.072802e-002
6.499173364495153e-003	-4.252457e-002
6.503033191956381e-003	-4.158863e-002
6.506903318411199e-003	-3.801760e-002
6.512721002321025e-003	-2.882133e-002
6.517975891266125e-003	-1.786214e-002
6.520262119837864e-003	-1.230913e-002
6.521953592128743e-003	-7.913324e-003
6.523665028623130e-003	-3.367042e-003
6.526002832655533e-003	2.875164e-003
6.528132514138785e-003	8.461720e-003
6.531588047696053e-003	1.692153e-002
6.537110237590051e-003	2.833008e-002
6.543340699954951e-003	3.761597e-002
6.547749342416159e-003	4.117908e-002
6.550877531446977e-003	4.150025e-002
6.554928160514732e-003	3.930467e-002
6.559212146687462e-003	3.417701e-002
6.565336435454035e-003	2.324767e-002
6.568838250462186e-003	1.552333e-002
6.570894780133084e-003	1.043815e-002
6.572428923671402e-003	6.480059e-003
6.574241279583447e-003	1.726522e-003
6.576217817136279e-003	-3.463432e-003
6.578482247748453e-003	-9.276763e-003
6.582152793365161e-003	-1.797812e-002
6.587897071128678e-003	-2.921849e-002
6.594184847970229e-003	-3.779364e-002
6.598206953790580e-003	-4.044569e-002
6.601721045063161e-003	-4.037966e-002
6.604982130580356e-003	-3.821237e-002
6.610333560911250e-003	-3.118230e-002
6.615970983193877e-003	-2.072649e-002
6.618821102703947e-003	-1.427660e-002
6.620882132343102e-003	-9.137893e-003
6.622419395245508e-003	-5.164003e-003
6.624229685181441e-003	-4.107636e-004
6.626213499308454e-003	4.799247e-003
6.628475224859587e-003	1.059987e-002
6.632141462852880e-003	1.925706e-002
6.637979510926216e-003	3.055945e-002
6.644352519755649e-003	3.908467e-002
6.648166956250656e-003	4.144134e-002
6.651936490542939e-003	4.110549e-002
6.655667006662346e-003	3.824652e-002
6.661337190192210e-003	3.001264e-002
6.667337283796168e-003	1.803311e-002
6.669798354259394e-003	1.217745e-002
6.671606954365059e-003	7.506003e-003
6.673246910911131e-003	3.161229e-003
6.674921783812573e-003	-1.318300e-003
6.676470928294711e-003	-5.444377e-003
6.678893824643307e-003	-1.171294e-002
6.682816052589218e-003	-2.095363e-002
6.688927784134283e-003	-3.247911e-002
6.695424533794578e-003	-4.056245e-002
6.699154671667471e-003	-4.238938e-002
6.702995996982107e-003	-4.148730e-002
6.706840742257371e-003	-3.797590e-002
6.712632649624043e-003	-2.887462e-002
6.717952115352931e-003	-1.782362e-002
6.720244778660033e-003	-1.226930e-002
6.721940602101826e-003	-7.869265e-003
6.723649345133705e-003	-3.336805e-003
6.725996968339693e-003	2.922858e-003
6.728122972434039e-003	8.492224e-003
6.731572626159838e-003	1.692723e-002
6.737085942882960e-003	2.830497e-002
6.743318354914497e-003	3.758866e-002
6.747712827463269e-003	4.113826e-002
6.750864096567155e-003	4.146847e-002
6.754848795816633e-003	3.931794e-002
6.759186914530999e-003	3.413684e-002
6.765267968018134e-003	2.330488e-002
6.768780633632997e-003	1.555969e-002
6.770852293781085e-003	1.043777e-002
6.772396919874932e-003	6.451213e-003
6.774202343286133e-003	1.712926e-003
6.776203315992007e-003	-3.545382e-003
6.778458661610717e-003	-9.341222e-003
6.782114738549074e-003	-1.801912e-002
6.787869943588619e-003	-2.930235e-002
6.794153756325258e-003	-3.789853e-002
6.798176132369291e-003	-4.056645e-002
6.801693838871897e-003	-4.051264e-002
6.804956715090470e-003	-3.835196e-002
6.810314358638111e-003	-3.131850e-002
6.815956558532724e-003	-2.085057e-002
6.818810901003044e-003	-1.438572e-002
6.820874609057800e-003	-9.234701e-003
6.822413727931294e-003	-5.251126e-003
6.824222789859987e-003	-4.948483e-004
6.826210931326107e-003	4.733884e-003
6.828471048044250e-003	1.053935e-002
6.832134723907768e-003	1.920660e-002
6.837968956545347e-003	3.053093e-002
6.844338899505194e-003	3.907982e-002
6.848185651912496e-003	4.147376e-002
6.851929212312667e-003	4.116280e-002
6.855615145520756e-003	3.836789e-002
6.861254227195175e-003	3.024165e-002
6.867224519257883e-003	1.838793e-002
6.869716907828967e-003	1.247923e-002
6.871546246513992e-003	7.765355e-003
6.873171474674045e-003	3.466087e-003
6.874787783762599e-003	-8.527836e-004
6.876421119205957e-003	-5.202205e-003
6.878812848677175e-003	-1.139573e-002
6.882685681919063e-003	-2.055031e-002
6.888751980104030e-003	-3.209243e-002
6.895216303559231e-003	-4.028624e-002
6.899013664041325e-003	-4.225817e-002
6.902799209985920e-003	-4.150147e-002
6.906557818475637e-003	-3.821190e-002
6.912275633686257e-003	-2.935492e-002
6.918337531334978e-003	-1.681819e-002
6.920526572070949e-003	-1.151772e-002
6.922151951978130e-003	-7.287018e-003
6.923904956260280e-003	-2.634457e-003
6.926092449808729e-003	3.190958e-003
6.928278317389347e-003	8.898395e-003
6.931823609789569e-003	1.749752e-002
6.937480861973312e-003	2.897063e-002
6.943733676219277e-003	3.797968e-002
6.948017379090773e-003	4.117363e-002
6.951282586548225e-003	4.135194e-002
6.954872535752778e-003	3.924995e-002
6.959543279178223e-003	3.350205e-002
6.965380829470393e-003	2.302605e-002
6.968614296725835e-003	1.586640e-002
6.970729806936577e-003	1.063855e-002
6.972304718580239e-003	6.579563e-003
6.974090276835328e-003	1.895493e-003
6.976161561553516e-003	-3.548916e-003
6.978390744464159e-003	-9.283419e-003
6.982005131976039e-003	-1.788279e-002
6.987752927891455e-003	-2.921339e-002
6.994015140522296e-003	-3.787456e-002
6.998054427597635e-003	-4.062774e-002
7.001555237662419e-003	-4.065008e-002
7.004769094321796e-003	-3.859571e-002
7.010106921037785e-003	-3.171302e-002
7.015715013165371e-003	-2.141726e-002
7.018640444722194e-003	-1.482686e-002
7.020749044957801e-003	-9.575943e-003
7.022319193472708e-003	-5.513369e-003
7.024107859765007e-003	-8.073242e-004
7.026168114498950e-003	4.619217e-003
7.028401403724029e-003	1.036981e-002
7.032022336751630e-003	1.897663e-002
7.037792824351023e-003	3.028277e-002
7.044157407199213e-003	3.896891e-002
7.048080858002409e-003	4.151624e-002
7.051773955725416e-003	4.132316e-002
7.055362943895164e-003	3.872316e-002
7.060937021659647e-003	3.089921e-002
7.066839505420070e-003	1.937536e-002
7.069439868686109e-003	1.326995e-002
7.071340144117505e-003	8.399626e-003
7.072915218889232e-003	4.243833e-003
7.074497953786729e-003	1.827806e-005
7.076313346414224e-003	-4.819747e-003
7.078637610082564e-003	-1.085749e-002
7.082403340562156e-003	-1.983022e-002
7.088389048741206e-003	-3.143875e-002
7.094790243268605e-003	-3.986890e-002
7.098716555007933e-003	-4.214854e-002
7.102390531135623e-003	-4.168295e-002
7.105948338000866e-003	-3.885510e-002
7.111523145958489e-003	-3.069986e-002
7.117433410570752e-003	-1.891664e-002
7.119867891104998e-003	-1.314539e-002
7.121658825912409e-003	-8.538430e-003
7.123310053607586e-003	-4.180747e-003
7.124831374683524e-003	-1.258849e-004
7.126437323112383e-003	4.141262e-003
7.128839192773999e-003	1.035091e-002
7.132728102511302e-003	1.955401e-002
7.138642171964972e-003	3.088015e-002
7.145080055457402e-003	3.915453e-002
7.149046797157755e-003	4.133449e-002
7.152657005924501e-003	4.078413e-002
7.156124847126266e-003	3.798226e-002
7.161611809576760e-003	2.998013e-002
7.167438151083030e-003	1.846860e-002
7.169871322867870e-003	1.276347e-002
7.171661386826328e-003	8.211670e-003
7.173313129191046e-003	3.902507e-003
7.174837882337868e-003	-1.147678e-004
7.176439742107665e-003	-4.321298e-003
7.178843125464604e-003	-1.045932e-002
7.182734434567489e-003	-1.954433e-002
7.188655647326221e-003	-3.069844e-002
7.195082455642352e-003	-3.881455e-002
7.198849862608359e-003	-4.081636e-002
7.202604723939287e-003	-4.015492e-002
7.206339340109115e-003	-3.701023e-002
7.211995965396183e-003	-2.847392e-002
7.217989685827263e-003	-1.631807e-002
7.220272183614182e-003	-1.087498e-002
7.221961131745784e-003	-6.534457e-003
7.223674133216646e-003	-2.038409e-003
7.226006236639646e-003	4.108359e-003
7.228138052650436e-003	9.620811e-003
7.231596998851565e-003	1.794627e-002
7.237124337287690e-003	2.909575e-002
7.243450297649549e-003	3.823196e-002
7.247590403504152e-003	4.133523e-002
7.251116355965624e-003	4.157731e-002
7.254317145628023e-003	3.969634e-002
7.259674141353103e-003	3.299882e-002
7.265292876869704e-003	2.280714e-002
7.268344270274060e-003	1.594195e-002
7.270531512019150e-003	1.046974e-002
7.272155661928388e-003	6.233174e-003
7.273909451327850e-003	1.572492e-003
7.276094127197142e-003	-4.248305e-003
7.278281046226320e-003	-9.955620e-003
7.281828016929890e-003	-1.854100e-002
7.287487787412732e-003	-2.994355e-002
7.293845431156847e-003	-3.898500e-002
7.298027320868397e-003	-4.203423e-002
7.301113413829739e-003	-4.220635e-002
7.304363801757329e-003	-4.034024e-002
7.309315390079477e-003	-3.433205e-002
7.315021713924174e-003	-2.416621e-002
7.318291256184053e-003	-1.690528e-002
7.320492662037441e-003	-1.143218e-002
7.322126489694698e-003	-7.183544e-003
7.323874112994804e-003	-2.548799e-003
7.326080938783074e-003	3.324198e-003
7.328259590625830e-003	9.009473e-003
7.331793363976107e-003	1.757819e-002
7.337433324705632e-003	2.901697e-002
7.343698298728152e-003	3.805276e-002
7.347970904870421e-003	4.124296e-002
7.351266927172704e-003	4.143208e-002
7.354783492497307e-003	3.937804e-002
7.359535781062783e-003	3.353116e-002
7.365330411707214e-003	2.313721e-002
7.368544699102211e-003	1.601349e-002
7.370678632296953e-003	1.073506e-002
7.372266226025282e-003	6.638007e-003
7.374043538740062e-003	1.967678e-003
7.376144139403931e-003	-3.564667e-003
7.378362404361341e-003	-9.284303e-003
7.381959384503797e-003	-1.786871e-002
7.387694072874399e-003	-2.922640e-002
7.393957186069259e-003	-3.794986e-002
7.398029383037614e-003	-4.076722e-002
7.401507176169791e-003	-4.083209e-002
7.404655003314784e-003	-3.886501e-002
7.409965749783293e-003	-3.210828e-002
7.415531497647611e-003	-2.197950e-002
7.418511416738295e-003	-1.529914e-002
7.420654175942919e-003	-9.976440e-003
7.422247836529340e-003	-5.856370e-003
7.424021220112110e-003	-1.190018e-003
7.426135818073184e-003	4.384205e-003
7.428348867990685e-003	1.009214e-002
7.431937531325027e-003	1.865278e-002
7.437659776868182e-003	2.995020e-002
7.444005236995329e-003	3.873183e-002
7.447999208459170e-003	4.142212e-002
7.451627916510365e-003	4.134576e-002
7.455088457477286e-003	3.896874e-002
7.460581854928749e-003	3.150304e-002
7.466389923228926e-003	2.040651e-002
7.469118474894279e-003	1.408484e-002
7.471101836314210e-003	9.043883e-003
7.472618618244043e-003	5.060448e-003
7.474501364036137e-003	4.714108e-005
7.476314614999487e-003	-4.775558e-003
7.478639673028513e-003	-1.080493e-002
7.482406665967820e-003	-1.976478e-002
7.488387961400216e-003	-3.134310e-002
7.494784032554110e-003	-3.975257e-002
7.498693883213078e-003	-4.201921e-002
7.502375786861821e-003	-4.155087e-002
7.505951894895107e-003	-3.870635e-002
7.511534719857919e-003	-3.053192e-002
7.517453316506798e-003	-1.872373e-002
7.519882303053760e-003	-1.296391e-002
7.521669581271119e-003	-8.366500e-003
7.523322971500020e-003	-4.004212e-003
7.524858707617047e-003	8.733968e-005
7.526447483073387e-003	4.306128e-003
7.528855710228091e-003	1.052605e-002
7.532754696412607e-003	1.973558e-002
7.538694020174448e-003	3.106622e-002
7.545140942699024e-003	3.929555e-002
7.549064332308573e-003	4.140768e-002
7.552715675123443e-003	4.079594e-002
7.556261533126872e-003	3.786342e-002
7.561800389657303e-003	2.965448e-002
7.567684959816349e-003	1.789366e-002
7.570050318941139e-003	1.230634e-002
7.571795084516319e-003	7.848224e-003
7.573473904282401e-003	3.454398e-003
7.575324892339669e-003	-1.429650e-003
7.577029014039734e-003	-5.890464e-003
7.579800430592085e-003	-1.285681e-002
7.584271104744402e-003	-2.287152e-002
7.590339151199574e-003	-3.346964e-002
7.595968557043000e-003	-3.972954e-002
7.599276493434572e-003	-4.104259e-002
7.603140872356751e-003	-3.996681e-002
7.607039783287969e-003	-3.631411e-002
7.612906310564892e-003	-2.701538e-002
7.618077509637485e-003	-1.626335e-002
7.620336299537607e-003	-1.081399e-002
